day,cum_net_r
20161018,-131.4821
20161019,-131.0527
20161020,-132.0906
20161025,-131.7478
20161026,-130.3458
20161027,-128.904
20161028,-129.1112
20161031,-130.2058
20161102,-128.7463
20161103,-129.8259
20161107,-128.3964
20161108,-126.9346
20161109,-125.4436
20161110,-126.4797
20161111,-127.5191
20161114,-127.0521
20161116,-128.3667
20161117,-129.4083
20161118,-130.5032
20161122,-131.5797
20161123,-131.1172
20161125,-130.5
20161129,-132.1077
20161130,-133.1531
20161201,-131.7511
20161202,-132.801
20161205,-131.376
20161206,-129.9252
20161207,-131.2063
20161208,-129.7429
20161212,-130.5527
20161213,-129.0738
20161214,-128.6085
20161216,-129.6687
20161219,-130.7208
20161222,-129.2587
20161223,-128.9712
20161227,-130.0454
20161229,-129.6479
20161230,-130.6863
20170103,-131.7495
20170104,-130.2749
20170112,-133.0174
20170123,-132.9022
20170124,-133.9705
20170126,-134.0744
20170127,-133.6263
20170130,-134.6645
20170131,-135.7255
20170207,-135.3079
20170210,-136.3963
20170215,-136.0451
20170217,-137.0988
20170223,-136.215
20170301,-135.791
20170306,-134.3752
20170307,-135.4862
20170308,-135.028
20170309,-133.5589
20170310,-133.1141
20170321,-131.7063
20170322,-132.7901
20170329,-134.1342
20170330,-135.2176
20170331,-133.7643
20170403,-134.9661
20170411,-135.9991
20170413,-135.6841
20170420,-134.2909
20170421,-135.4073
20170425,-134.9908
20170502,-134.7326
20170504,-135.9413
20170505,-135.5054
20170505,-135.5319
20170510,-135.0811
20170512,-136.1897
20170515,-137.4441
20170516,-139.0594
20170517,-137.5855
20170522,-137.9872
20170523,-137.5626
20170524,-137.1545
20170525,-136.7018
20170530,-135.2268
20170531,-134.7521
20170606,-133.2693
20170608,-134.5253
20170609,-133.0663
20170612,-134.1246
20170613,-134.7156
20170621,-134.2989
20170621,-134.2989
20170622,-135.3971
20170623,-136.5044
20170626,-137.569
20170630,-137.4557
20170706,-136.01
20170710,-137.055
20170710,-136.6686
20170711,-137.7631
20170713,-138.8939
20170717,-140.0618
20170718,-141.1719
20170720,-142.3676
20170727,-142.2545
20170728,-143.3536
20170731,-141.8901
20170801,-141.478
20170802,-139.9954
20170803,-141.09
20170804,-142.1559
20170807,-143.2376
20170807,-144.5624
20170808,-143.1017
20170809,-144.1623
20170811,-145.2519
20170814,-146.9564
20170816,-148.1854
20170817,-147.0129
20170821,-148.0929
20170823,-146.7287
20170825,-147.7904
20170830,-146.397
20170831,-145.9695
20170901,-144.9368
20170907,-146.6418
20170908,-147.7291
20170913,-146.278
20170914,-147.3731
20170922,-145.9304
20170926,-145.5497
20170927,-144.0796
20170928,-145.2447
20170929,-146.4814
20171002,-145.0315
