day,cum_net_r
20190613,-429.4726
20190617,-430.8145
20190621,-431.9944
20190624,-433.1464
20190626,-434.3251
20190627,-435.434
20190628,-436.5376
20190702,-437.6256
20190705,-438.7786
20190708,-439.918
20190710,-441.1841
20190719,-442.8504
20190722,-443.9073
20190724,-445.4789
20190730,-446.9236
20190801,-444.953
20190802,-446.0246
20190806,-447.1935
20190807,-445.2099
20190808,-443.2386
20190812,-444.3096
20190812,-442.514
20190814,-443.5762
20190815,-441.6019
20190819,-442.7353
20190820,-443.8707
20190821,-444.969
20190823,-442.984
20190826,-444.0445
20190828,-442.0975
20190829,-443.197
20190903,-444.2785
20190905,-445.5274
20190906,-446.6868
20190911,-448.0199
20190912,-449.1434
20190913,-450.2519
20190925,-448.2842
20190926,-449.3915
20191001,-447.399
20191003,-449.1938
20191007,-450.2901
20191009,-451.4535
20191010,-449.5063
20191011,-447.5369
20191014,-448.625
20191015,-446.716
20191016,-447.8446
20191017,-448.9824
20191018,-450.0848
20191018,-451.4013
20191021,-452.4965
20191021,-453.8163
20191022,-454.9983
20191025,-456.2207
20191028,-457.4723
20191029,-458.7596
20191105,-460.3352
20191108,-461.8736
20191111,-461.3055
20191112,-462.7818
20191113,-460.8156
20191118,-462.0104
20191120,-463.5176
20191125,-461.5759
20191126,-460.1562
20191127,-461.5122
20191203,-462.562
20191205,-460.5882
20191206,-461.7915
20191209,-463.0748
20191211,-464.291
20191212,-465.5957
20191213,-463.6129
20191216,-464.7392
20191219,-465.9836
20191220,-467.3879
20191226,-465.5794
20191230,-464.6368
20200102,-462.6781
20200103,-463.8279
20200107,-465.125
20200108,-466.2524
20200109,-467.3667
20200114,-465.4393
20200116,-466.8006
20200117,-468.0824
20200121,-466.1262
20200124,-467.2742
20200129,-468.3295
20200131,-469.5903
20200204,-467.6557
20200205,-468.7656
20200206,-470.0159
20200207,-468.0395
20200212,-469.2492
20200213,-470.3676
20200218,-471.4207
20200221,-472.549
20200224,-473.6193
20200225,-474.7191
20200226,-475.7667
20200227,-476.8117
20200228,-477.8477
20200309,-478.8696
20200310,-476.8811
20200310,-477.8966
20200312,-478.9204
20200313,-479.9326
20200318,-477.9377
20200324,-475.9458
20200326,-473.9533
20200408,-471.9636
20200409,-473.0054
20200414,-474.0538
20200415,-475.1247
20200416,-476.1547
20200420,-474.1819
20200422,-475.2105
20200428,-473.2323
20200508,-471.3128
20200511,-472.3749
20200519,-470.4663
20200527,-469.6401
20200528,-470.7225
20200529,-471.7784
20200601,-472.886
20200602,-474.0516
20200603,-475.1539
20200604,-476.2134
20200605,-474.3524
20200608,-472.368
20200609,-470.3814
20200610,-468.4395
20200612,-466.4486
20200617,-467.5957
20200619,-465.6085
20200630,-466.8962
20200706,-467.9666
20200707,-465.9921
20200707,-464.012
20200708,-462.0308
20200709,-460.0418
20200714,-458.0505
20200716,-459.1272
20200717,-460.1919
20200721,-461.4144
20200727,-462.6914
20200728,-463.8467
20200731,-461.8621
20200803,-462.9325
20200804,-464.3122
20200805,-465.5941
20200806,-466.6663
20200807,-467.8797
20200810,-469.0011
20200811,-470.0717
20200813,-471.366
20200814,-472.4929
20200817,-473.7974
20200818,-474.9774
20200819,-476.1089
20200821,-477.5761
20200824,-477.4062
20200825,-478.6681
20200826,-476.7289
20200827,-477.7739
20200831,-479.0845
20200901,-477.1161
20200902,-478.2193
20200904,-479.2972
20200908,-480.3382
20200910,-478.3454
20200911,-479.3701
20200916,-480.4223
20200921,-481.4772
20200922,-482.5172
20200924,-480.5218
20200925,-481.5561
20200928,-479.5832
20200929,-480.6318
20200930,-478.6572
20201005,-479.9247
20201006,-481.0526
20201008,-482.2594
20201009,-480.2987
20201012,-478.3254
20201014,-479.4211
20201014,-480.4758
20201019,-478.496
20201021,-479.7033
20201022,-480.7652
20201023,-481.8632
20201026,-482.9243
20201027,-483.9709
20201030,-481.9883
20201102,-483.0853
20201104,-484.2752
20201105,-482.2923
20201109,-483.3334
20201112,-484.4074
20201113,-485.5509
20201118,-486.6191
20201120,-487.6911
20201123,-488.7429
20201202,-490.2257
20201203,-491.3434
20201204,-492.4677
20201207,-493.5519
20201215,-491.5748
20201216,-492.7184
20201218,-490.7464
20201221,-491.7753
20201222,-491.8469
20201224,-493.2478
20201228,-493.2803
20201230,-494.5352
20210107,-492.5617
20210111,-490.5781
20210112,-491.6851
20210113,-492.7262
20210114,-493.8604
20210115,-494.9834
20210119,-496.0539
20210119,-497.2395
20210120,-498.3818
20210121,-499.4591
20210122,-500.544
20210125,-501.6654
20210126,-502.7936
20210127,-500.809
20210129,-498.8163
20210201,-499.8517
20210205,-501.0336
20210208,-502.2391
20210209,-503.4029
20210211,-504.8742
20210217,-505.938
20210218,-506.9953
20210219,-505.021
20210223,-506.0565
20210226,-507.7636
20210303,-508.859
20210304,-509.8803
20210305,-510.9099
20210309,-508.9231
20210310,-510.0233
20210311,-511.0991
20210312,-512.2165
20210317,-513.3666
20210318,-511.391
20210324,-509.4174
20210325,-507.4338
20210326,-508.5258
